ticker
067160
000640
005180
001500
424870
271940
058650
460930
383310
002840
000400
090360
039130
365340
077360
005250
272290
001570
211050
383800
336570
060280
200710
006380
008730
425420
003030
053800
042520
003000
268280
090460
252990
093050
046890
041960
368770
290650
389650
950210
009900
125490
251970
119850
065660
178920
006910
002240
019170
327260
016610
003280
356860
014830
105840
017940
005420
900290
016380
377740
107640
003300
094170
009410
484590
104830
025320
095660
099190
284740
206650
083450
005810
122640
041190
079370
234340
494120
138490
452260
018290
001820
036620
101160
453340
006220
020000
053610
006110
030520
478340
000070
230360
376270
047920
064260
034310
475400
318060
228760
031330
168360
105630
039440
011930
161000
220100
045100
093320
024850
004690
002030
278280
029530
215600
098070
192650
089010
145990
101930
019210
067630
215200
006340
089890
460860
145720
394800
001530
357120
034950
059090
001200
010690
017810
101730
013030
003920
450950
025900
183190
371950
008060
072710
304360
194480
031430
025860
455900
338840
170900
091700
089590
199800
309710
344820
005610
110990
053030
441270
126720
482630
340570
179900
027410
365270
060980
144510
041920
114810
086390
033640
200880
091810
016590
354320
097520
051500
306200
037270
078020
078340
058970
035810
241520
298830
389020
200670
117730
092870
290550
230240
001460
403550
033790
079940
078350
217590
017860
474650
026890
018250
138080
002710
389260
041830
069080
126560
080580
024060
092200
089980
001390
002310
010820
003800
036890
014940
005720
314930
029460
084690
012030
099440
043150
194370
286940
123890
448280
016800
393890
064820
078130
114190
308430
094360
236200
002810
015860
012210
011500
317330
015360
138610
037460
094480
045390
084010
200130
272450
073490
060720
394280
000650
001750
004360
003520
136480
009290
036170
265520
200470
475560
416180
056090
001230
067390
101360
348950
064550
419530
023760
001940
472850
445090
034830
024720
243070
092230
216080
304100
007690
049630
104700
011760
086820
051370
389500
088260
034120
950250
001340
054950
092790
357550
322310
294570
459510
378340
382900
099430
215000
035890
033160
204620
272110
003960
128820
000540
033270
023410
012860
274090
462350
241590
108670
117580
037710
036200
096760
049070
452280
042370
380550
002320
244920
112290
474170
094820
199430
078520
452430
206640
357580
084990
005010
025770
108860
092220
035600
226590
256840
092460
451760
005710
092730
267980
058430
464080
176750
900140
432320
481070
377190
035150
000490
003070
254490
221800
190510
088800
004560
018310
241770
017390
314130
214180
013890
462860
030210
003200
013120
007160
457550
009470
095500
950170
403850
108380
352480
067080
115450
018000
002900
404990
151860
000680
121800
484810
338220
041020
011690
061970
255220
377460
054210
058820
004090
475230
950140
361390
001130
210980
000430
211270
484120
065680
004700
136490
053210
000320
033920
217730
043370
307750
004310
122900
053300
005680
009680
044450
001630
084850
001790
003720
100120
079960
085910
098120
372170
099750
000390
036030
068930
007570
000050
064850
125020
004980
353810
402030
194700
013580
036800
418550
270660
046120
243840
017890
033530
092070
078070
380540
010580
084680
144960
126700
008490
322510
051360
126600
199820
003220
290740
160980
332570
005500
095570
388050
289930
095700
179290
003460
251370
330860
093520
025000
334890
180400
402490
170920
271980
034810
489500
035510
007860
285490
039840
061090
028100
417010
134380
264450
377450
487570
461300
002150
339770
036560
299030
083930
091580
012200
000520
004430
119610
123410
405100
321550
298690
001780
032620
065710
156100
001250
123330
004380
036190
118990
005950
053690
082800
237880
080160
234080
334970
000860
000480
456010
122990
297090
219130
473980
452450
264850
000140
356680
102260
425040
086890
083310
033340
039860
081000
217270
432720
300080
439090
047770
213500
039570
008350
102120
009070
047310
323990
114840
123860
102460
203400
051980
008830
054450
016450
067000
293780
289080
331740
101970
078150
052710
121440
469610
464490
032940
016790
060150
340450
031440
235980
012320
002990
101170
333430
048870
064290
282720
002230
092130
418420
038290
005430
119830
046440
226320
092190
488280
293580
272550
019010
008970
476040
093640
400760
267320
005960
071840
037560
011560
389030
001360
090350
003650
100250
038390
146320
086980
101530
003350
002100
232680
143160
456070
023910
182360
039560
068790
234030
282880
001080
460850
365330
357880
140670
000020
049430
317400
025820
104480
003610
012610
005860
000700
264660
106190
080420
322180
067280
071200
016880
214420
388790
004710
355150
445180
109740
462520
293480
256940
006060
037070
310200
242040
003120
044990
131030
008040
234690
015230
321370
096250
158430
021820
018470
011700
260970
046070
073010
040300
001520
016580
148150
250060
108230
290690
088130
042420
019180
210540
095190
023600
037350
053080
002170
048530
475580
417500
417840
009580
107590
215100
047560
054620
054540
041440
126730
453450
203650
004970
053700
259630
004960
090470
005800
066620
360070
214680
265740
217820
006620
143240
336680
011040
070960
366030
039980
021080
263720
107600
297890
005160
298000
003310
000970
049720
017510
255440
307180
123040
027970
079430
027710
413630
042600
489460
104460
004250
205100
072870
065450
147830
010100
002620
136150
016710
204610
192440
035000
013520
220260
090850
015890
350520
002390
059120
122450
005990
089470
063170
187790
089600
123690
035080
014280
000440
094280
044820
013990
036220
016740
109610
149950
381620
085670
045970
337930
052330
004150
408920
474610
382840
007330
077500
309960
032300
086670
214390
129920
003100
007110
003830
014710
269620
083420
463020
001020
023900
029480
010660
054800
054050
432470
011280
036420
001290
014530
004080
226400
443250
248170
267290
020120
067900
024800
095720
019680
021320
025950
009160
263860
439580
009780
049520
117670
059210
004140
069510
071280
063570
136540
009270
105330
052260
308080
003480
305090
125210
036710
014580
013310
013570
074430
223250
388870
015590
014790
067990
002460
049950
063080
024880
000230
323350
038540
059270
306620
017550
251120
052420
142210
417970
018120
187870
100130
115310
443670
038460
073560
026150
093190
038110
041590
088390
139990
208370
209640
036580
131370
382800
078890
040160
004100
067290
007540
377480
078140
033130
370090
363280
065170
389140
267850
225190
191420
054920
067830
053580
034590
048910
330350
083500
014950
303810
396470
033290
002780
048550
002200
019550
086710
086960
011810
217330
084670
005870
317770
307930
041910
101330
460940
950130
115500
246720
004840
264900
000180
227840
007820
418470
063160
014160
124560
066590
081180
084650
424960
011370
007210
317830
311690
024090
023800
036010
008110
950190
100700
047820
083790
017900
035610
298540
051160
023450
362320
012800
006840
278650
039830
299170
004060
030960
032560
294630
013870
131400
058850
396300
119650
452190
006140
066430
396690
042510
043610
002720
091120
101670
060570
330730
214270
225530
066410
006890
246710
201490
357230
005740
008260
339950
058400
228850
003580
049960
172670
302550
096240
101140
461030
060590
173130
058630
054670
120030
352090
024740
011150
009300
105740
066700
002700
451220
348350
120240
013360
212560
411080
175140
241690
067570
006660
163560
024830
348080
068240
002220
277880
068290
105550
078000
093920
251630
234300
007460
413390
046210
023000
031820
041930
011000
008700
014440
347890
463480
214330
141000
448710
040910
012700
348150
079810
104040
071670
016250
207760
419050
084730
017370
007980
041520
130580
066790
014970
001540
265560
163730
002450
205500
001550
002600
102370
138360
065510
001260
032850
227950
053280
066310
064800
315640
170030
048430
137950
053050
338100
311320
382480
005750
096350
214260
134580
040420
032540
019990
126880
163280
058860
091440
002800
382150
478560
373200
082850
046940
033320
183490
010960
072020
110790
290670
216050
111380
039610
060560
000590
039340
204840
451250
261780
263600
011390
069540
079980
004410
004890
900250
061250
019540
004720
294140
009180
453860
196450
435570
217500
205470
025550
208140
009770
027830
009200
128660
136410
168330
000850
100590
228670
452400
217190
369370
175250
424980
412540
094940
036640
023810
340360
234100
206560
306040
111710
417790
007280
446840
036630
215360
396270
001470
222160
033230
142280
289220
049470
115440
089850
006090
446540
253840
475430
044340
408900
347000
053450
013700
025620
024840
391710
299660
459100
003780
072470
104540
012690
203690
036090
037030
104620
004440
166480
187420
043710
092040
099220
001560
246690
065500
006880
011320
260930
299900
459550
331380
004830
018500
317690
263800
153710
149980
212710
017650
288330
066980
159580
064240
273640
317870
010280
020710
290720
042500
036120
016090
007590
014470
262260
081150
171120
052220
099410
004650
002760
010040
071090
094840
085310
045660
004540
004590
372910
104200
360350
317850
234920
192250
054300
036000
123420
033310
039020
215090
000220
094850
041460
017480
012790
054930
055490
069730
129260
365590
011330
001620
222040
140070
000910
002140
199550
393210
010470
241790
378850
065530
063440
047400
238090
457370
060310
053260
054040
950200
033170
072990
162300
046970
062970
040610
039240
073640
024910
111110
092440
222110
196300
040350
155660
288620
479960
189980
024900
347860
082210
155650
001380
096630
218150
042110
006920
261200
043650
100220
198440
376930
036670
460870
014190
080010
002630
015710
303360
302430
039010
238120
159010
351330
088910
058730
347740
072130
333620
049550
032960
079000
037950
052900
021050
307870
145170
017180
068330
053980
023440
222420
014990
109860
067920
050960
000890
049180
025560
037330
407400
127980
027050
067370
419120
403490
357250
332370
004780
226330
413640
042940
095270
065440
017040
215380
229000
384470
052790
900260
038680
053270
039420
045340
072950
049480
311390
038070
075180
318160
440290
092300
373160
037760
010240
097800
122690
122350
033830
004770
245620
314140
010770
256630
043910
007370
361570
090410
263690
092780
177900
038880
100660
123700
072770
452200
173940
089230
056360
273060
052860
466410
007680
005670
471820
352910
170790
089790
053620
219420
320000
006980
217480
003010
190650
056700
452160
105760
004920
444530
241840
009190
432430
200230
037230
003060
087260
237820
388610
007610
419080
027740
002410
126640
340930
122310
061040
186230
006490
051630
007720
460470
023960
053950
114450
321820
221840
037440
378800
184230
066360
277070
250000
450330
003080
002920
064480
038010
465480
097870
100030
198080
096610
090080
354200
331920
260660
476080
032860
143540
137080
364950
189690
200780
012280
352700
412350
464280
008370
080530
097780
049800
066130
021880
297570
011300
004450
011230
109080
086040
033560
053350
041650
009320
024950
160550
013720
046310
307280
001000
119500
475660
263700
026040
481850
002290
007530
001210
004910
095910
128540
208860
103840
016600
171010
011420
025530
057540
286750
048770
044960
332290
069460
054780
007120
376290
088340
263810
296640
239890
